Source (A),Source (B),Source (C),Source (D),Source (E),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
11025103,2,4,"No they should not because the animals might die. ",1,9,1.00,1.38,1.00,25.77,9.00,22.22,88.89,77.78,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,22.22,0.00,11.11,22.22,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,44.44,0.00,11.11,11.11,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025104,3,6,They shouldn’t cut down trees. Monkeys will be extinct. We won’t have air. Where will monkeys live? Monkeys will be sad.,1,21,1.00,68.29,2.82,1.00,4.20,23.81,90.48,57.14,9.52,9.52,0.00,4.76,0.00,0.00,4.76,0.00,0.00,4.76,38.10,4.76,0.00,9.52,42.86,4.76,0.00,4.76,0.00,0.00,9.52,0.00,9.52,0.00,0.00,4.76,9.52,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,9.52,4.76,0.00,4.76,0.00,0.00,0.00,19.05,19.05,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,19.05,0.00,0.00,0.00,4.76,0.00,0.00,0.00,9.52,0.00,0.00
11025112,1,1,People shouldn’t cut down the trees.,1,6,93.26,50.00,1.00,1.00,6.00,16.67,83.33,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,16.67,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00
11025113,1,1,They should not cut it down.,1,6,1.92,4.80,23.51,1.00,6.00,0.00,100.00,83.33,33.33,16.67,0.00,0.00,0.00,0.00,16.67,16.67,0.00,16.67,16.67,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,33.33,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025115,2,5,No they should not because is hurting the environment. Because the monkey cannot find the food.,1,16,11.86,1.00,35.37,1.00,8.00,25.00,100.00,68.75,6.25,6.25,0.00,0.00,0.00,0.00,6.25,0.00,18.75,0.00,18.75,0.00,12.50,18.75,25.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,37.50,6.25,12.50,6.25,0.00,0.00,12.50,6.25,0.00,0.00,6.25,6.25,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025120,1,1,They should not cut trees.,1,5,1.00,2.31,1.00,1.00,5.00,0.00,80.00,60.00,20.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025121,2,4,No because they are hurting woolly spider monkeys.,1,8,1.92,50.00,1.00,1.00,8.00,37.50,75.00,50.00,12.50,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,12.50,12.50,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025123,2,4,"No they should not because animals cannot eat food. They will die. They will be extinct for 100 years. ",1,19,1.00,14.62,4.05,25.77,6.33,15.79,84.21,63.16,15.79,15.79,0.00,0.00,0.00,0.00,15.79,0.00,0.00,5.26,26.32,0.00,5.26,15.79,36.84,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,21.05,0.00,5.26,5.26,0.00,0.00,10.53,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,10.53,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,15.79,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025138,1,1,Think should not cut down its not good.,1,8,11.86,1.00,99.00,25.77,8.00,0.00,100.00,62.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,12.50,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,12.50,0.00,12.50,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,12.50,12.50,0.00,0.00,12.50,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025141,2,4,"No because they are hurting animals in the rainforest. ",1,9,46.37,50.00,4.97,1.00,9.00,44.44,77.78,66.67,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,11.11,11.11,0.00,11.11,11.11,11.11,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025142,2,4,Don’t cut down the tree because the animals might die because if the animal might die because the animal won’t survive.,1,21,41.91,7.67,1.00,1.00,21.00,23.81,80.95,61.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,4.76,19.05,0.00,19.05,9.52,28.57,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,14.29,4.76,14.29,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,4.76,4.76,0.00,0.00,0.00,14.29,14.29,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,14.29,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00
11025144,1,1,They should not cut down the forest.,1,7,68.29,7.67,13.15,1.00,7.00,0.00,85.71,71.43,14.29,14.29,0.00,0.00,0.00,0.00,14.29,0.00,14.29,14.29,14.29,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,28.57,0.00,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025147,1,1,People should not cut tree down.,1,6,62.04,4.80,23.51,1.00,6.00,0.00,83.33,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,33.33,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025148,1,1,No they should not because they or all of the animals will not make food.,1,15,3.34,1.00,10.08,25.77,15.00,13.33,93.33,73.33,13.33,13.33,0.00,0.00,0.00,0.00,13.33,0.00,6.67,6.67,13.33,0.00,13.33,20.00,20.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,46.67,0.00,13.33,6.67,6.67,6.67,20.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025149,2,4,Humans can’t destroy the rainforest because spider monkeys need a habitat.,1,11,93.26,18.16,1.00,1.00,11.00,45.45,72.73,36.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,27.27,0.00,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00
11025150,3,7,"No they should not because if they keep doing this the monkeys will be in danger and plants. I know because on page one and two it tells me that they should not be doing that because that’s the wrong thing to do. ",1,43,1.00,17.61,5.92,1.00,21.50,9.30,95.35,76.74,25.58,11.63,4.65,0.00,0.00,0.00,6.98,13.95,4.65,6.98,20.93,0.00,13.95,6.98,27.91,2.33,0.00,0.00,4.65,0.00,4.65,0.00,4.65,0.00,0.00,0.00,9.30,0.00,0.00,0.00,0.00,20.93,2.33,6.98,6.98,2.33,0.00,6.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.65,0.00,0.00,0.00,0.00,4.65,0.00,16.28,2.33,4.65,0.00,4.65,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.98,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00
11025154,2,4,No because your hurting their home.,1,6,1.00,99.00,1.00,1.00,6.00,33.33,100.00,66.67,33.33,33.33,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,16.67,33.33,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11025156,3,6,"No! Because that could be an animal’s habitat. If you cut it down, where will they live?",1,17,1.15,72.17,1.00,1.00,5.67,17.65,88.24,76.47,23.53,11.76,0.00,0.00,5.88,0.00,5.88,11.76,5.88,5.88,17.65,5.88,11.76,5.88,23.53,0.00,0.00,5.88,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,17.65,0.00,5.88,11.76,5.88,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,5.88,0.00,0.00,5.88,0.00,0.00,0.00,11.76,5.88,11.76,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.41,5.88,5.88,0.00,0.00,5.88,5.88,0.00,0.00,5.88,0.00,0.00
11025161,2,4,"No because the animals will die. The trees will fall. ",1,10,52.71,15.86,3.37,25.77,5.00,20.00,80.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,10.00,10.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027108,3,7,"Should people be allowed to cut down trees in the rainforest no because they won’t have oxygen. To stay alive long. And they will die if they die we won’t see them. ",1,32,11.86,82.58,2.67,1.42,10.67,9.38,90.62,62.50,15.62,15.62,0.00,3.12,0.00,0.00,12.50,0.00,3.12,12.50,18.75,0.00,9.38,9.38,31.25,3.12,0.00,0.00,0.00,0.00,3.12,0.00,3.12,0.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,12.50,0.00,6.25,6.25,3.12,0.00,3.12,3.12,3.12,0.00,0.00,3.12,0.00,3.12,0.00,0.00,9.38,3.12,0.00,6.25,0.00,0.00,0.00,18.75,9.38,12.50,3.12,12.50,0.00,0.00,0.00,0.00,0.00,0.00,9.38,0.00,0.00,0.00,0.00,0.00,0.00,15.62,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00
11027109,3,7,"People should not cut down the trees because that can damage the home of the animal. Because the animal doesn’t have no place to go. And does not have oxygen. ",1,30,43.23,4.80,10.08,1.00,10.00,6.67,86.67,66.67,3.33,0.00,0.00,0.00,0.00,0.00,0.00,3.33,13.33,10.00,20.00,0.00,10.00,13.33,20.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,16.67,0.00,6.67,3.33,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,0.00,0.00,0.00,20.00,0.00,10.00,3.33,6.67,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00
11027111,1,1,No I don’t think they should.,1,6,1.00,1.00,23.51,25.77,6.00,0.00,100.00,83.33,33.33,33.33,16.67,0.00,0.00,0.00,16.67,0.00,0.00,0.00,33.33,0.00,0.00,33.33,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,33.33,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00
11027122,2,4,"People should not cut down trees. It will kill animals and hurt them. ",1,13,10.57,50.00,1.40,1.00,6.50,7.69,84.62,53.85,15.38,7.69,0.00,0.00,0.00,0.00,7.69,7.69,0.00,7.69,15.38,0.00,7.69,7.69,15.38,0.00,0.00,0.00,0.00,0.00,23.08,0.00,23.08,0.00,7.69,7.69,15.38,0.00,0.00,0.00,0.00,15.38,0.00,0.00,7.69,0.00,0.00,7.69,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,15.38,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027129,2,4,"People should not be able to cut down trees in the rainforest because we need spider monkeys. ",1,17,85.92,72.17,1.00,1.00,17.00,17.65,82.35,52.94,5.88,5.88,0.00,5.88,0.00,0.00,0.00,0.00,5.88,17.65,11.76,0.00,5.88,5.88,17.65,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,23.53,0.00,5.88,11.76,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,5.88,5.88,5.88,0.00,0.00,0.00,11.76,0.00,11.76,0.00,11.76,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027130,3,7,"People should be allowed to cut down trees in the rainforest because to keep them safe. People should be allowed to cut down trees in the rainforest because it give them protection. People should be allowed to cut down trees in the rainforest because it is the right thing. ",1,49,91.15,88.95,1.69,1.00,16.33,20.41,87.76,59.18,10.20,4.08,0.00,0.00,0.00,0.00,4.08,6.12,8.16,20.41,14.29,0.00,6.12,0.00,18.37,2.04,0.00,0.00,0.00,0.00,8.16,2.04,6.12,0.00,0.00,0.00,12.24,0.00,0.00,0.00,0.00,18.37,0.00,12.24,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33,0.00,0.00,12.24,0.00,4.08,0.00,12.24,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027133,1,1,"The people should not be allowed to cut down trees in the rainforest. ",1,13,99.00,22.08,17.46,1.00,13.00,15.38,84.62,61.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,23.08,15.38,0.00,0.00,7.69,15.38,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,23.08,0.00,7.69,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,15.38,0.00,0.00,0.00,7.69,0.00,15.38,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027135,2,4,"People should not be allowed to cut the trees. Because it hurts the environment. ",1,14,68.29,23.75,1.06,1.00,7.00,21.43,92.86,57.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,14.29,7.14,14.29,0.00,7.14,7.14,14.29,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,28.57,0.00,14.29,7.14,0.00,0.00,7.14,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027136,2,4,Yes to build houses and buildings.,1,6,93.26,50.00,1.00,25.77,6.00,16.67,66.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027137,2,4,Yes they have to live or if they don’t they won’t live.,1,12,1.00,20.24,1.79,25.77,12.00,0.00,100.00,75.00,25.00,25.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,8.33,25.00,0.00,16.67,16.67,41.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,8.33,16.67,0.00,16.67,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,25.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00
11027143,2,3,"People cannot cut down trees. They should not cut down the trees. People are not allowed to cut down trees. People should not cut down trees. They can never cut down trees. You should not cut down the trees. You should not be allowed to cut down trees. ",1,48,56.25,20.24,48.89,1.00,6.86,4.17,85.42,60.42,8.33,8.33,0.00,0.00,4.17,0.00,4.17,0.00,4.17,18.75,16.67,2.08,0.00,14.58,14.58,0.00,0.00,0.00,0.00,0.00,14.58,0.00,14.58,0.00,0.00,0.00,14.58,0.00,0.00,0.00,0.00,27.08,0.00,4.17,8.33,0.00,2.08,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,18.75,0.00,0.00,0.00,8.33,0.00,16.67,0.00,14.58,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.58,14.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027146,1,1,"The people should allowed to cut down trees. The rainforest. ",1,10,99.00,84.14,1.00,1.00,5.00,20.00,80.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,20.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027152,1,1,"People should not cut down trees in the rainforest because people should allowed people to cut down trees. ",1,18,97.07,71.09,4.97,1.00,18.00,16.67,83.33,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,22.22,11.11,0.00,5.56,5.56,11.11,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,27.78,0.00,11.11,11.11,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11027160,2,4,No because the animals need a place to live and the animals will die. Animals need,1,16,93.26,26.60,1.00,25.77,8.00,25.00,81.25,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,6.25,6.25,0.00,12.50,6.25,31.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,6.25,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,6.25,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
