ID,s_id,grade,subject,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
4509,5698,2,social,13,10.57,93.79,1,25.77,13,23.08,84.62,53.85,30.77,23.08,7.69,0,0,15.38,0,7.69,0,7.69,0,7.69,7.69,0,23.08,0,0,7.69,0,0,0,0,0,0,0,0,23.08,0,0,0,15.38,30.77,0,23.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
4510,5702,1,science,109,57.38,64.33,11.4,1,13.62,18.35,79.82,55.05,11.01,7.34,0.92,0.92,0.92,0,4.59,3.67,6.42,12.84,12.84,4.59,6.42,2.75,20.18,0.92,0.92,0,1.83,3.67,5.5,0,5.5,0,1.83,0,7.34,0,0,0,0,9.17,1.83,3.67,0.92,1.83,0,1.83,0,0,0,0,2.75,0,1.83,0,0.92,11.93,1.83,0,5.5,4.59,0.92,0.92,16.51,0,10.09,0.92,8.26,0.92,0,0,0.92,0,1.83,0,0,0,0,0,0,0,10.09,6.42,1.83,0,0,0.92,0,0,0,0.92,0,0
4511,5702,1,social,32,30.41,96.95,55.79,25.77,10.67,15.62,78.12,40.62,15.62,15.62,3.12,3.12,3.12,6.25,0,0,0,6.25,9.38,0,6.25,3.12,18.75,0,0,0,0,0,0,0,0,0,0,0,21.88,0,0,6.25,0,9.38,0,3.12,3.12,0,0,3.12,0,0,0,0,0,0,0,0,0,15.62,12.5,6.25,6.25,0,0,9.38,9.38,0,25,18.75,6.25,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,9.38,3.12,0,0,0,3.12,3.12,0,0,0,0,0
4512,5704,2,science,34,59.32,7.08,6.2,1,17,23.53,85.29,52.94,5.88,2.94,2.94,0,0,0,0,2.94,17.65,0,5.88,2.94,17.65,2.94,17.65,0,0,0,0,5.88,5.88,0,5.88,0,5.88,0,0,0,0,0,0,26.47,2.94,5.88,2.94,5.88,5.88,8.82,0,0,0,0,11.76,2.94,2.94,0,5.88,5.88,0,2.94,2.94,2.94,0,5.88,8.82,0,0,0,0,0,0,2.94,0,0,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
4513,5704,2,social,27,2.64,96.78,1,99,27,22.22,85.19,55.56,22.22,14.81,0,0,0,14.81,0,7.41,3.7,3.7,11.11,3.7,18.52,0,29.63,0,0,3.7,0,3.7,7.41,7.41,0,0,0,0,18.52,0,0,0,14.81,22.22,3.7,7.41,7.41,0,7.41,0,3.7,3.7,0,0,0,0,0,0,0,3.7,3.7,3.7,0,0,0,14.81,11.11,0,3.7,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,7.41,3.7,0,0,0,0,0,0,0,3.7,0,0
4514,5705,1,science,15,1.05,9.13,1,25.77,7.5,13.33,80,66.67,6.67,6.67,0,0,0,0,6.67,0,6.67,0,13.33,6.67,20,13.33,26.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,13.33,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,20,13.33,0,0,0,0,0,0,0,6.67,0,0
4515,5705,1,social,16,56.25,89.42,95.6,25.77,16,12.5,93.75,56.25,12.5,12.5,0,0,0,12.5,0,0,6.25,12.5,12.5,0,12.5,0,12.5,0,0,0,18.75,0,0,0,0,0,0,0,12.5,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,43.75,6.25,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
4516,5706,2,science,39,58.48,39.87,78.04,2.7,13,15.38,87.18,51.28,5.13,2.56,2.56,0,0,0,0,2.56,10.26,7.69,2.56,5.13,23.08,0,17.95,12.82,12.82,5.13,5.13,12.82,2.56,0,2.56,0,2.56,0,0,0,0,0,0,7.69,2.56,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0,0,5.13,0,0,10.26,7.69,5.13,20.51,7.69,5.13,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0
4517,5707,2,science,13,82.82,6.21,99,25.77,6.5,23.08,92.31,46.15,0,0,0,0,0,0,0,0,7.69,15.38,7.69,15.38,0,7.69,15.38,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,38.46,0,7.69,30.77,7.69,0,0,0,0,7.69,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0
4518,5707,2,social,8,11.86,50,7.84,25.77,8,25,62.5,37.5,25,25,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
4519,5710,2,science,10,1,2.31,43.37,25.77,5,30,90,70,10,10,0,0,0,0,10,0,0,0,10,10,20,20,20,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,40,10,20,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,10,0,0,0,0,0,0
4520,5712,2,science,23,35.67,19.23,99,25.77,11.5,21.74,73.91,39.13,13.04,8.7,8.7,0,0,0,0,4.35,4.35,8.7,4.35,8.7,13.04,0,13.04,8.7,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,8.7,8.7,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,0,21.74,0,13.04,8.7,0,0,0,0,0,0,4.35,0,0,4.35,0,0,17.39,8.7,4.35,0,0,0,0,0,0,4.35,0,0
4521,5712,2,social,30,1,99,1,84.54,10,33.33,83.33,56.67,20,16.67,0,6.67,0,10,0,3.33,3.33,0,20,6.67,13.33,0,20,3.33,0,3.33,3.33,0,3.33,3.33,0,0,0,0,23.33,0,0,0,10,16.67,3.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,13.33,6.67,0,3.33,0,13.33,3.33,0,6.67,0,0,6.67,3.33,6.67,0,0,0,0,0,0,0,0,0,0,13.33,10,0,0,0,0,0,0,0,3.33,0,0
4522,5723,2,science,18,62.04,13.32,98.01,1,9,16.67,83.33,55.56,27.78,16.67,16.67,0,0,0,0,11.11,22.22,0,11.11,0,0,0,27.78,0,0,5.56,0,0,5.56,0,5.56,0,5.56,0,5.56,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,22.22,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,16.67,11.11,0,0,0,0,0,0,0,5.56,0,0
4523,5724,2,science,3,1,1,99,25.77,3,0,100,66.67,66.67,33.33,33.33,0,0,0,0,33.33,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
4524,5724,2,social,2,1.92,99,99,25.77,2,50,100,50,50,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,5725,1,science,38,28.39,29.92,19.27,1,12.67,10.53,78.95,60.53,7.89,2.63,0,0,2.63,0,0,5.26,5.26,13.16,7.89,10.53,13.16,7.89,13.16,0,0,2.63,0,0,7.89,0,7.89,0,0,0,5.26,0,0,0,0,13.16,0,7.89,0,0,0,5.26,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,2.63,0,2.63,0,13.16,5.26,10.53,2.63,5.26,2.63,0,0,0,0,0,0,0,0,0,0,0,0,10.53,7.89,0,0,0,0,0,0,0,2.63,0,0
4526,5725,1,social,17,97.21,72.17,91.95,98.87,17,35.29,76.47,35.29,0,0,0,0,0,0,0,0,11.76,11.76,0,5.88,11.76,0,5.88,0,0,5.88,11.76,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,5.88,0,5.88,0,5.88,0,0,29.41,5.88,17.65,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
4527,5726,1,science,33,6.27,99,1,80.64,16.5,6.06,81.82,57.58,18.18,15.15,0,15.15,0,0,0,3.03,6.06,6.06,9.09,9.09,15.15,3.03,18.18,3.03,3.03,3.03,0,0,3.03,3.03,0,0,0,0,18.18,0,0,0,0,9.09,0,6.06,3.03,0,0,0,3.03,3.03,0,0,6.06,0,3.03,0,3.03,18.18,15.15,3.03,3.03,3.03,0,0,21.21,0,6.06,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,6.06,3.03,0,0,0,0,0,0,3.03,0,0
4528,5726,1,social,17,97.21,88.03,1,25.77,8.5,29.41,52.94,41.18,11.76,11.76,0,0,0,11.76,0,0,11.76,11.76,0,0,5.88,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,11.76,0,0,11.76,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,17.65,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0
4529,5727,2,science,42,18.82,7.67,52.86,70.57,21,9.52,97.62,71.43,19.05,14.29,7.14,0,2.38,0,4.76,4.76,7.14,11.9,16.67,0,9.52,7.14,23.81,0,0,0,0,2.38,2.38,2.38,0,0,0,0,7.14,0,0,0,0,23.81,4.76,4.76,2.38,4.76,0,9.52,2.38,2.38,0,0,9.52,0,0,0,9.52,0,0,0,0,0,0,4.76,16.67,0,2.38,0,2.38,0,2.38,0,0,0,0,2.38,2.38,0,0,2.38,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0
4530,5727,2,social,68,17.88,38.42,9.79,94.01,13.6,11.76,94.12,57.35,20.59,17.65,10.29,0,0,7.35,0,2.94,7.35,4.41,10.29,1.47,13.24,0,25,2.94,2.94,0,1.47,4.41,10.29,7.35,2.94,0,1.47,0,10.29,0,0,0,7.35,20.59,5.88,4.41,5.88,8.82,1.47,2.94,2.94,1.47,1.47,0,2.94,0,1.47,0,0,7.35,1.47,1.47,0,5.88,0,13.24,5.88,0,7.35,1.47,2.94,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,7.35,7.35,0,0,0,0,0,0,0,0,0,0
4531,5728,1,science,26,1,77.92,1,89.84,13,11.54,84.62,69.23,19.23,19.23,0,7.69,0,0,11.54,0,0,0,15.38,3.85,23.08,11.54,15.38,0,0,0,0,0,3.85,3.85,0,0,0,0,23.08,0,0,0,0,30.77,0,7.69,11.54,7.69,0,11.54,0,0,0,0,3.85,3.85,0,0,0,11.54,11.54,0,3.85,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
4532,5728,1,social,13,10.57,99,1,25.77,6.5,30.77,69.23,46.15,15.38,15.38,0,7.69,0,7.69,0,0,0,7.69,7.69,7.69,15.38,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0,23.08,0,0,7.69,0,15.38,0,7.69,7.69,0,0,0,7.69,7.69,0,0,0,0,0,0,0,15.38,15.38,7.69,0,0,0,7.69,0,0,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0
4533,5730,2,science,4,1,1,99,25.77,4,0,100,75,25,25,25,0,0,0,0,0,0,0,25,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,0,0,0,0,0,0,0,25,0,0
4534,5734,1,social,7,5.89,92.33,1,25.77,7,14.29,57.14,42.86,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
4535,5736,1,science,18,18.82,13.32,23.51,1,18,5.56,77.78,55.56,11.11,11.11,5.56,0,0,0,5.56,0,0,11.11,16.67,5.56,5.56,5.56,22.22,5.56,0,0,0,0,5.56,0,5.56,0,0,0,5.56,0,0,0,0,22.22,5.56,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,16.67,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
4536,5736,1,social,1,93.26,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,5737,1,science,57,59.61,50,4.05,1,14.25,8.77,75.44,59.65,8.77,5.26,0,5.26,0,0,0,3.51,7.02,14.04,15.79,1.75,7.02,5.26,22.81,0,0,1.75,0,0,3.51,0,3.51,0,0,0,10.53,0,0,0,0,19.3,0,1.75,10.53,5.26,0,10.53,0,0,0,0,0,0,0,0,0,10.53,5.26,0,5.26,0,0,1.75,14.04,1.75,10.53,1.75,8.77,0,0,0,0,0,0,1.75,0,0,0,0,0,0,8.77,7.02,0,0,0,0,0,0,0,1.75,0,0
4538,5737,1,social,22,32.58,8.65,99,25.77,5.5,0,77.27,54.55,9.09,4.55,4.55,0,0,0,0,4.55,9.09,4.55,18.18,4.55,4.55,4.55,22.73,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,13.64,4.55,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,9.09,0,4.55,4.55,0,0,9.09,4.55,4.55,22.73,4.55,13.64,4.55,0,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0
4539,5739,2,science,71,37.65,44.41,32.7,1,7.1,9.86,85.92,63.38,16.9,4.23,1.41,2.82,0,0,0,12.68,12.68,7.04,8.45,5.63,12.68,1.41,12.68,2.82,1.41,1.41,0,2.82,8.45,0,8.45,0,5.63,2.82,2.82,0,0,0,0,11.27,1.41,0,4.23,1.41,2.82,4.23,2.82,0,0,2.82,0,0,0,0,0,4.23,2.82,0,1.41,0,0,1.41,7.04,1.41,15.49,2.82,11.27,2.82,0,0,0,0,0,5.63,0,0,0,0,0,0,16.9,14.08,1.41,0,0,0,0,0,0,1.41,0,0
4540,5739,2,social,45,14.84,99,1,99,11.25,26.67,88.89,46.67,20,15.56,4.44,4.44,0,2.22,4.44,4.44,2.22,4.44,4.44,4.44,13.33,0,11.11,0,0,4.44,0,4.44,6.67,6.67,0,0,0,0,28.89,2.22,0,6.67,2.22,24.44,0,11.11,2.22,4.44,6.67,0,8.89,8.89,0,0,4.44,2.22,0,0,0,11.11,11.11,4.44,0,0,0,2.22,13.33,2.22,6.67,0,4.44,2.22,0,4.44,0,0,0,0,0,0,0,0,0,0,8.89,8.89,0,0,0,0,0,0,0,0,0,0
4541,5741,2,science,54,66.94,57.35,9.03,25.77,54,20.37,79.63,57.41,12.96,7.41,1.85,0,0,0,5.56,5.56,12.96,12.96,3.7,9.26,12.96,1.85,18.52,3.7,3.7,1.85,0,0,0,0,0,0,0,0,7.41,0,0,0,0,11.11,3.7,3.7,0,1.85,0,1.85,1.85,0,1.85,0,7.41,0,0,0,7.41,0,0,0,0,0,0,9.26,9.26,0,5.56,0,1.85,3.7,0,0,0,0,0,9.26,0,0,0,0,0,0,3.7,1.85,0,0,0,0,0,0,0,1.85,0,0
4542,5741,2,social,70,36.68,84.14,1.94,98.56,35,15.71,82.86,52.86,14.29,12.86,1.43,0,0,11.43,0,1.43,4.29,11.43,7.14,7.14,11.43,1.43,17.14,5.71,1.43,0,1.43,0,5.71,5.71,0,0,0,0,17.14,0,0,0,11.43,18.57,4.29,5.71,4.29,2.86,1.43,4.29,0,0,0,0,1.43,0,1.43,0,0,4.29,1.43,1.43,2.86,0,0,4.29,12.86,0,14.29,1.43,7.14,5.71,1.43,4.29,0,0,0,0,0,0,0,0,0,0,4.29,2.86,0,0,0,0,0,0,0,1.43,0,0
4543,5747,1,science,50,47,3.62,43.37,4.95,12.5,12,86,66,6,0,0,0,0,0,0,6,8,14,16,4,6,12,18,0,0,2,0,2,10,4,6,0,0,0,6,0,0,0,0,26,0,6,6,2,0,12,0,0,0,0,0,0,0,0,0,10,0,0,6,4,0,2,8,4,14,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
4544,5747,1,social,60,10.73,87.83,1,25.77,12,23.33,80,60,20,13.33,5,0,0,8.33,0,6.67,3.33,8.33,18.33,3.33,6.67,1.67,30,0,0,1.67,0,0,0,0,0,0,0,0,18.33,0,0,8.33,0,21.67,5,6.67,8.33,0,1.67,0,0,0,0,0,0,0,0,0,0,15,8.33,8.33,6.67,0,0,1.67,15,0,13.33,5,6.67,1.67,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
4545,5750,1,social,49,51.55,15.37,3.63,25.77,24.5,4.08,85.71,59.18,14.29,10.2,10.2,0,0,0,0,4.08,8.16,12.24,8.16,2.04,16.33,0,26.53,0,2.04,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45,2.04,6.12,12.24,0,2.04,0,6.12,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,18.37,0,10.2,2.04,4.08,4.08,0,0,0,0,0,0,0,0,0,0,0,0,4.08,4.08,0,0,0,0,0,0,0,0,0,0
4546,5751,1,science,58,2.59,11.39,86.38,58.39,14.5,8.62,89.66,56.9,20.69,13.79,10.34,0,1.72,0,1.72,6.9,3.45,5.17,15.52,6.9,5.17,8.62,29.31,0,0,5.17,0,1.72,5.17,3.45,1.72,0,0,0,8.62,0,0,0,0,20.69,3.45,6.9,1.72,3.45,1.72,3.45,5.17,0,3.45,1.72,0,0,0,0,0,6.9,0,0,3.45,3.45,0,1.72,27.59,1.72,12.07,5.17,5.17,0,0,0,0,0,0,0,5.17,0,0,5.17,0,0,17.24,6.9,0,0,0,0,0,0,0,10.34,0,0
4547,5751,1,social,59,81.35,56.74,76.95,85.2,9.83,20.34,77.97,50.85,13.56,10.17,3.39,0,0,5.08,1.69,3.39,11.86,11.86,6.78,3.39,6.78,1.69,15.25,3.39,0,3.39,6.78,0,3.39,3.39,0,0,0,0,10.17,0,0,5.08,0,11.86,3.39,5.08,0,0,0,3.39,0,0,0,0,0,0,0,0,0,8.47,3.39,6.78,1.69,0,0,10.17,5.08,0,20.34,8.47,8.47,3.39,0,3.39,0,0,0,0,1.69,0,0,1.69,0,0,13.56,10.17,0,0,0,0,0,0,0,3.39,0,0
4548,5755,1,science,25,1,78.82,1,1,25,12,92,64,8,8,0,8,0,0,0,0,0,4,16,8,20,8,28,0,0,0,0,0,4,0,4,0,0,0,16,0,0,0,0,28,0,4,20,4,0,8,0,0,0,0,4,4,0,0,0,12,8,0,4,0,0,0,12,0,4,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0
4549,5755,1,social,22,69.94,8.65,85.21,25.77,22,18.18,86.36,50,9.09,9.09,9.09,0,0,0,0,0,4.55,13.64,4.55,4.55,13.64,0,22.73,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,36.36,4.55,13.64,9.09,0,4.55,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,13.64,0,18.18,13.64,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0
4550,5756,1,science,25,52.71,78.82,1,1,5,12,76,48,8,4,0,0,4,0,0,4,4,12,0,8,16,4,16,0,0,0,0,0,4,0,4,0,0,0,12,0,0,0,0,24,0,4,16,4,4,4,0,0,0,0,8,0,0,0,8,4,0,0,4,0,0,0,16,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
4551,5756,1,social,18,62.04,98.62,1,25.77,18,16.67,72.22,50,22.22,22.22,5.56,5.56,0,11.11,0,0,11.11,5.56,5.56,0,5.56,0,11.11,0,0,0,5.56,0,0,0,0,0,0,0,22.22,0,0,11.11,0,16.67,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,16.67,11.11,11.11,0,0,0,0,5.56,0,11.11,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
4552,5758,2,science,74,59.54,44.63,62.88,1,37,16.22,85.14,59.46,10.81,1.35,0,1.35,0,0,0,9.46,9.46,13.51,10.81,4.05,12.16,2.7,22.97,0,0,4.05,0,4.05,4.05,0,4.05,0,4.05,0,4.05,0,0,0,0,13.51,0,4.05,1.35,4.05,4.05,4.05,1.35,0,1.35,0,1.35,1.35,0,0,0,6.76,1.35,1.35,0,4.05,0,5.41,9.46,8.11,20.27,4.05,12.16,4.05,0,0,0,0,0,4.05,0,0,0,0,0,0,4.05,2.7,0,0,0,0,0,0,0,1.35,0,0
4553,5758,2,social,44,13.54,81.84,46.36,3.73,22,20.45,84.09,56.82,13.64,11.36,0,4.55,0,2.27,4.55,2.27,6.82,6.82,9.09,9.09,15.91,2.27,13.64,2.27,2.27,2.27,2.27,0,2.27,0,2.27,0,0,2.27,13.64,0,0,0,2.27,15.91,0,6.82,4.55,6.82,0,6.82,2.27,0,0,2.27,0,0,0,0,0,13.64,6.82,4.55,2.27,2.27,0,2.27,9.09,0,20.45,11.36,9.09,2.27,2.27,2.27,0,0,0,0,0,0,0,0,0,0,6.82,4.55,0,0,0,0,0,0,0,2.27,0,0
4554,5760,1,science,57,22.39,50,19.27,1,19,14.04,85.96,59.65,15.79,15.79,8.77,0,1.75,0,5.26,0,7.02,12.28,12.28,5.26,12.28,5.26,19.3,0,0,0,0,0,15.79,5.26,10.53,0,7.02,0,15.79,0,1.75,0,0,8.77,0,3.51,3.51,1.75,0,3.51,1.75,0,1.75,0,1.75,0,0,0,0,8.77,3.51,0,3.51,0,1.75,0,15.79,0,7.02,0,5.26,1.75,1.75,0,0,0,0,5.26,0,0,0,0,0,0,14.04,3.51,0,0,0,0,5.26,0,0,5.26,0,0
4555,5760,1,social,38,12.81,70.08,33.36,97.58,38,7.89,94.74,60.53,21.05,18.42,7.89,0,0,10.53,0,2.63,5.26,7.89,7.89,7.89,10.53,2.63,26.32,2.63,2.63,5.26,2.63,2.63,5.26,5.26,0,0,0,0,15.79,0,0,10.53,0,18.42,5.26,7.89,2.63,0,2.63,0,2.63,0,2.63,0,0,0,0,0,0,2.63,0,2.63,2.63,2.63,0,10.53,15.79,0,18.42,7.89,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
4556,5764,1,science,15,52.71,9.13,1,25.77,7.5,6.67,93.33,73.33,13.33,6.67,0,0,0,0,6.67,6.67,13.33,13.33,20,0,0,13.33,33.33,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,20,0,0,13.33,0,0,6.67,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,26.67,0,6.67,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0
4557,5766,2,science,34,27.29,3.89,47.25,25.77,11.33,17.65,85.29,55.88,5.88,5.88,2.94,0,0,0,2.94,0,11.76,2.94,8.82,8.82,14.71,5.88,20.59,0,0,0,0,5.88,0,0,0,0,0,0,2.94,0,0,0,0,20.59,2.94,2.94,0,0,2.94,11.76,0,0,0,0,5.88,0,0,0,5.88,5.88,0,5.88,0,0,0,11.76,8.82,0,2.94,0,2.94,0,0,0,0,0,0,5.88,0,0,0,0,0,0,8.82,8.82,0,0,0,0,0,0,0,0,0,0
4558,5767,2,science,39,1.59,60.13,46.75,2.7,5.57,7.69,94.87,64.1,15.38,12.82,5.13,0,2.56,0,5.13,2.56,2.56,5.13,23.08,10.26,7.69,2.56,30.77,5.13,0,5.13,0,7.69,2.56,0,2.56,0,2.56,0,10.26,0,0,0,0,30.77,7.69,5.13,0,15.38,0,2.56,0,0,0,0,5.13,0,5.13,0,0,2.56,0,0,0,2.56,0,0,25.64,7.69,5.13,0,0,5.13,0,0,0,0,0,12.82,0,0,0,0,0,0,20.51,15.38,0,0,0,2.56,0,0,0,2.56,0,0
4559,5767,2,social,16,23.1,96.95,1,25.77,8,0,75,56.25,18.75,12.5,0,0,0,12.5,0,6.25,6.25,6.25,18.75,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,6.25,12.5,0,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
4560,5768,2,science,94,74.57,19.75,1.25,66.07,15.67,13.83,82.98,54.26,6.38,2.13,2.13,0,0,0,0,4.26,13.83,8.51,11.7,6.38,9.57,0,21.28,4.26,0,0,0,2.13,2.13,2.13,0,0,0,0,0,0,0,0,0,20.21,4.26,3.19,10.64,5.32,1.06,6.38,5.32,0,0,5.32,6.38,5.32,1.06,0,0,8.51,0,2.13,1.06,4.26,1.06,4.26,7.45,0,5.32,0,4.26,1.06,0,0,0,0,0,0,0,0,0,0,0,0,11.7,5.32,5.32,0,0,0,1.06,0,0,0,0,0
